codi,Municipi,RBM_pers17,mun,Nom.Municipi,Cens,Votants,perc_participacio,Abstenció.x,perc_abst,1rpartit,2npartit,3rpartit,4tpartit,Codi comarca,Nom comarca,Vots.valids,PSC,ERC,JxCAT,VOX,CUP,ECP,Cs,PP,PDeCAT,PSC.perc,ERC.perc,JxCAT.perc,VOX.perc,CUP.perc,ECP.perc,Cs.perc,PP.perc,PDeCAT.perc,CodiINE,Poblacio,Hombres,Mujeres,Nom Província,Codi Comarca,Nom Comarca,Nom Municipi,Població,Cens electoral,Participació 13:00,perc_13_part_1,Participació 18.00,perc_18_part_1,Participació 20.00,perc_20_part_1,Abstenció.y,Vots nuls,Vots en blanc,Vots vàlids,C's17,Cs17_p,PP17,PP17_p,JUNTS17,JUNTS17_p,ECP17,ECP17_p,ERC17,ERC17_p,CUP17,CUP17_p,PSC17,PSC17_p
25052,Bellvís,13002,bellvís,Bellvís,1555,976,62.77,579,37.23,ERC,JxCat,CUP-G,PSC,27,Pla d'Urgell,956,65,361,351,15,78,21,9,12,28,6.7991631799163175,37.761506276150634,36.71548117154811,1.5690376569037656,8.158995815899582,2.1966527196652716,0.9414225941422595,1.2552301255230125,2.928870292887029,250523,2260,1159,1101,Lleida,27,Pla d'Urgell,Bellvís,2342,1566,633,40.42145593869732,1175,75.03192848020434,1341,85.63218390804597,225,8,5,1333,72,5.401350337584396,35,2.625656414103526,554,41.56039009752438,34,2.550637659414854,523,39.23480870217554,58,4.351087771942986,47,3.5258814703675916
25053,Benavent de Segrià,15558,benavent de segrià,Benavent de Segrià,1111,679,61.12,432,38.88,ERC,JxCat,PSC,PDeCAT,33,Segrià,674,86,196,180,32,46,14,26,19,64,12.759643916913946,29.080118694362017,26.706231454005934,4.747774480712167,6.824925816023739,2.0771513353115725,3.857566765578635,2.8189910979228485,9.495548961424333,250539,1518,806,712,Lleida,33,Segrià,Benavent de Segrià,1516,1055,354,33.55450236966825,743,70.4265402843602,911,86.35071090047394,144,1,5,910,134,14.725274725274726,27,2.9670329670329667,342,37.582417582417584,32,3.5164835164835164,273,30,27,2.9670329670329667,65,7.142857142857142
25055,Biosca,16204,biosca,Biosca,161,94,58.39,67,41.61,JxCat,ERC,PSC,PDeCAT,32,Segarra,92,9,12,45,2,4,3,4,3,5,9.782608695652174,13.043478260869565,48.91304347826087,2.1739130434782608,4.3478260869565215,3.260869565217391,4.3478260869565215,3.260869565217391,5.434782608695652,250557,177,94,83,Lleida,32,Segarra,Biosca,197,164,66,40.243902439024396,109,66.46341463414635,130,79.26829268292683,34,1,1,129,14,10.852713178294573,5,3.875968992248062,64,49.6124031007752,5,3.875968992248062,24,18.6046511627907,10,7.751937984496124,6,4.651162790697675
25056,Bovera,11226,bovera,Bovera,207,120,57.97,87,42.03,JxCat,ERC,PSC,CUP-G,18,Garrigues,116,12,28,50,3,9,2,2,0,2,10.344827586206897,24.137931034482758,43.103448275862064,2.586206896551724,7.758620689655173,1.7241379310344827,1.7241379310344827,0,1.7241379310344827,250560,248,138,110,Lleida,18,Garrigues,Bovera,290,226,103,45.57522123893805,140,61.94690265486725,185,81.85840707964603,41,0,3,185,5,2.7027027027027026,2,1.0810810810810811,109,58.91891891891892,8,4.324324324324325,44,23.783783783783786,5,2.7027027027027026,7,3.783783783783784
25057,"Bòrdes, Es",17894,"bòrdes, es","Bòrdes, Es",222,109,49.1,113,50.9,PSC,ERC,VOX,JxCat,39,Aran,103,21,19,12,14,10,10,7,4,1,20.388349514563107,18.446601941747574,11.650485436893204,13.592233009708737,9.70873786407767,9.70873786407767,6.796116504854369,3.8834951456310676,0.9708737864077669,250576,255,142,113,Lleida,39,Consell General d'Aran,"Bòrdes, es",234,210,53,25.238095238095237,110,52.38095238095239,154,73.33333333333333,56,1,0,153,45,29.411764705882355,9,5.88235294117647,18,11.76470588235294,14,9.15032679738562,30,19.607843137254903,9,5.88235294117647,26,16.99346405228758
25058,"Borges Blanques, Les",13319,"borges blanques, les","Borges Blanques, les",4375,2432,55.59,1943,44.41,JxCat,ERC,PSC,CUP-G,18,Garrigues,2397,203,791,884,83,201,46,44,31,54,8.468919482686692,32.99958281184814,36.87943262411347,3.4626616604088447,8.385481852315396,1.9190654985398414,1.835627868168544,1.2932832707551105,2.252816020025031,250582,6173,3152,3021,Lleida,18,Garrigues,"Borges Blanques, les",6088,4316,1630,37.76645041705283,2837,65.7321594068582,3518,81.51065801668211,798,6,12,3512,376,10.70615034168565,95,2.70501138952164,1498,42.653758542141226,87,2.4772209567198176,1053,29.982915717539864,179,5.096810933940774,194,5.523917995444191
25059,Bossòst,16043,bossòst,Bossòst,822,464,56.45,358,43.55,PSC,VOX,ERC,JxCat,39,Aran,442,166,47,36,91,11,16,34,23,2,37.55656108597285,10.633484162895927,8.144796380090497,20.588235294117645,2.48868778280543,3.619909502262444,7.6923076923076925,5.203619909502263,0.4524886877828055,250595,1115,544,571,Lleida,39,Consell General d'Aran,Bossòst,1140,840,258,30.714285714285715,502,59.76190476190476,638,75.95238095238095,202,8,5,630,254,40.317460317460316,49,7.777777777777778,68,10.793650793650794,30,4.761904761904762,74,11.746031746031745,11,1.746031746031746,138,21.904761904761905
25060,Cabanabona,.,cabanabona,Cabanabona,65,37,56.92,28,43.08,JxCat,ERC,CUP-G,PDeCAT,23,Noguera,36,1,10,11,2,5,0,0,1,3,2.7777777777777777,27.77777777777778,30.555555555555557,5.555555555555555,13.88888888888889,0,0,2.7777777777777777,8.333333333333332,250609,71,34,37,Lleida,23,Noguera,Cabanabona,88,71,26,36.61971830985916,41,57.74647887323944,49,69.01408450704226,22,0,0,49,5,10.204081632653061,3,6.122448979591836,25,51.02040816326531,0,0,12,24.489795918367346,1,2.0408163265306123,2,4.081632653061225
25061,Cabó,.,cabó,Cabó,79,47,59.49,32,40.51,JxCat,ERC,VOX,PSC,4,Alt Urgell,46,3,13,18,6,2,0,0,0,1,6.521739130434782,28.26086956521739,39.130434782608695,13.043478260869565,4.3478260869565215,0,0,0,2.1739130434782608,250616,93,50,43,Lleida,4,Alt Urgell,Cabó,98,82,26,31.70731707317073,45,54.87804878048781,62,75.60975609756098,20,0,0,62,7,11.29032258064516,0,0,31,50,1,1.6129032258064515,17,27.419354838709676,3,4.838709677419355,3,4.838709677419355
25062,Camarasa,16304,camarasa,Camarasa,691,430,62.23,261,37.77,ERC,JxCat,CUP-G,PSC,23,Noguera,424,26,158,137,17,40,11,9,8,8,6.132075471698113,37.264150943396224,32.31132075471698,4.009433962264151,9.433962264150944,2.5943396226415096,2.1226415094339623,1.8867924528301887,1.8867924528301887,250621,810,406,404,Lleida,23,Noguera,Camarasa,911,725,256,35.310344827586206,495,68.27586206896552,612,84.41379310344827,113,1,6,611,70,11.456628477905074,11,1.800327332242226,212,34.697217675941076,25,4.091653027823241,221,36.17021276595745,28,4.582651391162029,37,6.055646481178396
25063,Canejan,.,canejan,Canejan,76,32,42.11,44,57.89,PSC,ERC,VOX,JxCat,39,Aran,32,9,9,5,6,1,1,0,1,0,28.125,28.125,15.625,18.75,3.125,3.125,0,3.125,0,250637,89,45,44,Lleida,39,Consell General d'Aran,Canejan,102,78,31,39.743589743589745,44,56.41025641025641,60,76.92307692307693,18,0,1,60,12,20,11,18.333333333333332,13,21.666666666666668,0,0,5,8.333333333333332,2,3.3333333333333335,15,25
25064,Castellar de la Ribera,12928,castellar de la ribera,Castellar de la Ribera,94,74,78.72,20,21.28,JxCat,ERC,CUP-G,PDeCAT,35,Solsonès,73,4,17,29,0,10,0,0,2,10,5.47945205479452,23.28767123287671,39.726027397260275,0,13.698630136986301,0,0,2.73972602739726,13.698630136986301,250642,131,66,65,Lleida,35,Solsonès,Castellar de la Ribera,149,101,37,36.633663366336634,78,77.22772277227723,92,91.0891089108911,9,0,0,92,5,5.434782608695652,3,3.260869565217391,55,59.78260869565217,0,0,19,20.652173913043477,8,8.695652173913043,2,2.1739130434782608
25067,Castelldans,12260,castelldans,Castelldans,683,398,58.27,285,41.73,JxCat,ERC,PDeCAT,CUP-G,18,Garrigues,389,31,97,111,15,38,17,12,16,41,7.969151670951156,24.93573264781491,28.53470437017995,3.8560411311053984,9.768637532133676,4.370179948586118,3.0848329048843186,4.113110539845758,10.539845758354756,250674,930,497,433,Lleida,18,Garrigues,Castelldans,976,711,271,38.11533052039381,486,68.35443037974683,578,81.29395218002813,133,6,4,572,94,16.433566433566433,38,6.643356643356643,187,32.69230769230769,21,3.6713286713286712,157,27.447552447552447,38,6.643356643356643,30,5.244755244755245
25068,Castellnou de Seana,12269,castellnou de seana,Castellnou de Seana,524,297,56.68,227,43.32,JxCat,ERC,PDeCAT,PSC,27,Pla d'Urgell,292,18,79,110,9,14,3,5,7,41,6.164383561643835,27.054794520547947,37.67123287671233,3.0821917808219177,4.794520547945205,1.0273972602739725,1.7123287671232876,2.3972602739726026,14.04109589041096,250680,665,354,311,Lleida,27,Pla d'Urgell,Castellnou de Seana,740,533,213,39.9624765478424,377,70.73170731707317,452,84.80300187617262,81,2,1,450,40,8.88888888888889,11,2.4444444444444446,239,53.11111111111111,5,1.1111111111111112,105,23.333333333333332,26,5.777777777777778,22,4.888888888888889
25069,Castelló de Farfanya,12454,castelló de farfanya,Castelló de Farfanya,414,228,55.07,186,44.93,ERC,JxCat,CUP-G,PSC,23,Noguera,227,11,97,81,6,13,4,2,2,6,4.845814977973569,42.731277533039645,35.68281938325991,2.643171806167401,5.726872246696035,1.762114537444934,0.881057268722467,0.881057268722467,2.643171806167401,250693,539,291,248,Lleida,23,Noguera,Castelló de Farfanya,565,432,147,34.02777777777778,290,67.12962962962963,347,80.32407407407408,85,1,0,346,17,4.913294797687861,15,4.335260115606936,144,41.61849710982659,4,1.1560693641618496,134,38.72832369942196,12,3.4682080924855487,19,5.491329479768786
25070,Castellserà,13578,castellserà,Castellserà,784,488,62.24,296,37.76,JxCat,ERC,CUP-G,PDeCAT,38,Urgell,477,31,147,162,6,64,6,11,6,32,6.498951781970649,30.81761006289308,33.9622641509434,1.257861635220126,13.417190775681343,1.257861635220126,2.3060796645702304,1.257861635220126,6.7085953878406714,250707,996,505,491,Lleida,38,Urgell,Castellserà,1083,808,361,44.67821782178218,620,76.73267326732673,714,88.36633663366337,94,1,5,713,53,7.433380084151472,18,2.524544179523142,325,45.5820476858345,7,0.9817671809256662,222,31.136044880785413,47,6.5918653576437585,32,4.488078541374474
25071,Cava,.,cava,Cava,41,32,78.05,9,21.95,JxCat,ERC,CUP-G,VOX,4,Alt Urgell,31,1,7,13,2,7,0,0,1,0,3.225806451612903,22.58064516129032,41.935483870967744,6.451612903225806,22.58064516129032,0,0,3.225806451612903,0,250714,45,29,16,Lleida,4,Alt Urgell,Cava,60,44,9,20.454545454545457,17,38.63636363636363,35,79.54545454545455,9,0,0,35,0,0,1,2.857142857142857,14,40,0,0,15,42.857142857142854,5,14.285714285714285,0,0
25072,Cervera,15399,cervera,Cervera,5960,3172,53.22,2788,46.78,JxCat,ERC,PSC,CUP-G,32,Segarra,3114,426,823,911,188,263,110,73,87,126,13.680154142581888,26.42903018625562,29.254977520873478,6.0372511239563265,8.44572896596018,3.5324341682723186,2.3442517662170843,2.7938342967244703,4.046242774566474,250729,9350,4778,4572,Lleida,32,Segarra,Cervera,9039,5853,1984,33.8971467623441,3983,68.05057235605673,4781,81.68460618486246,1072,22,28,4759,783,16.453036352174827,203,4.265602017230511,1731,36.37318764446312,147,3.088884219373818,1185,24.90018911536037,272,5.715486446732506,365,7.669678503887371
25073,Cervià de les Garrigues,10559,cervià de les garrigues,Cervià de les Garrigues,556,340,61.15,216,38.85,ERC,JxCat,PSC,CUP-G,18,Garrigues,331,26,147,103,5,24,10,8,1,4,7.854984894259818,44.41087613293052,31.1178247734139,1.5105740181268883,7.250755287009064,3.0211480362537766,2.416918429003021,0.3021148036253776,1.2084592145015105,250735,662,350,312,Lleida,18,Garrigues,Cervià de les Garrigues,708,566,238,42.04946996466431,358,63.25088339222616,458,80.91872791519434,108,3,4,455,45,9.89010989010989,6,1.3186813186813187,180,39.56043956043956,15,3.296703296703297,163,35.824175824175825,22,4.835164835164836,18,3.9560439560439558
25074,Ciutadilla,14309,ciutadilla,Ciutadilla,174,125,71.84,49,28.16,ERC,JxCat,PSC,Cs,38,Urgell,123,11,52,40,3,4,3,4,3,0,8.94308943089431,42.27642276422765,32.52032520325203,2.4390243902439024,3.2520325203252036,2.4390243902439024,3.2520325203252036,2.4390243902439024,0,250740,208,111,97,Lleida,38,Urgell,Ciutadilla,209,180,75,41.66666666666667,138,76.66666666666667,161,89.44444444444444,19,3,1,158,9,5.69620253164557,9,5.69620253164557,60,37.9746835443038,0,0,59,37.34177215189873,8,5.063291139240507,12,7.59493670886076
25075,Clariana de Cardener,12596,clariana de cardener,Clariana de Cardener,130,88,67.69,42,32.31,ERC,CUP-G,JxCat,PDeCAT,35,Solsonès,85,7,29,16,0,16,1,0,0,10,8.235294117647058,34.11764705882353,18.823529411764707,0,18.823529411764707,1.1764705882352942,0,0,11.76470588235294,250753,161,86,75,Lleida,35,Solsonès,Clariana de Cardener,140,122,40,32.78688524590164,91,74.59016393442623,113,92.62295081967213,9,0,0,113,5,4.424778761061947,1,0.8849557522123894,46,40.707964601769916,2,1.7699115044247788,33,29.20353982300885,20,17.699115044247787,5,4.424778761061947
25076,"Cogul, El",10555,"cogul, el","Cogul, el",132,90,68.18,42,31.82,ERC,JxCat,PSC,CUP-G,18,Garrigues,90,10,32,31,4,7,2,1,0,3,11.11111111111111,35.55555555555556,34.44444444444444,4.444444444444445,7.777777777777778,2.2222222222222223,1.1111111111111112,0,3.3333333333333335,250766,151,83,68,Lleida,18,Garrigues,"Cogul, el",190,138,50,36.231884057971016,83,60.14492753623188,108,78.26086956521739,30,0,1,108,12,11.11111111111111,0,0,42,38.88888888888889,1,0.9259259259259258,40,37.03703703703704,4,3.7037037037037033,8,7.4074074074074066
25077,Coll de Nargó,13068,coll de nargó,Coll de Nargó,433,274,63.28,159,36.72,JxCat,ERC,CUP-G,PSC,4,Alt Urgell,262,31,73,75,5,42,5,5,2,12,11.83206106870229,27.86259541984733,28.62595419847328,1.9083969465648856,16.030534351145036,1.9083969465648856,1.9083969465648856,0.7633587786259541,4.580152671755725,250772,540,277,263,Lleida,4,Alt Urgell,Coll de Nargó,587,447,157,35.123042505592835,287,64.20581655480984,362,80.98434004474274,85,0,1,362,21,5.801104972375691,15,4.143646408839778,167,46.13259668508287,8,2.209944751381215,87,24.03314917127072,37,10.220994475138122,26,7.18232044198895
25078,Corbins,13640,corbins,Corbins,996,646,64.86,350,35.14,ERC,JxCat,PSC,CUP-G,33,Segrià,640,49,240,201,19,47,18,15,9,16,7.656250000000001,37.5,31.406250000000004,2.96875,7.34375,2.8125,2.34375,1.40625,2.5,250788,1462,811,651,Lleida,33,Segrià,Corbins,1400,1000,395,39.5,725,72.5,860,86,140,1,6,859,79,9.19674039580908,19,2.211874272409779,309,35.9720605355064,40,4.656577415599535,306,35.62281722933644,40,4.656577415599535,54,6.286379511059372
25079,Cubells,12750,cubells,Cubells,275,185,67.27,90,32.73,JxCat,ERC,PDeCAT,PP,23,Noguera,177,5,65,73,5,4,0,2,5,15,2.824858757062147,36.72316384180791,41.24293785310734,2.824858757062147,2.2598870056497176,0,1.1299435028248588,2.824858757062147,8.47457627118644,250791,338,179,159,Lleida,23,Noguera,Cubells,395,293,113,38.56655290102389,211,72.01365187713311,248,84.64163822525597,45,0,1,248,14,5.64516129032258,14,5.64516129032258,134,54.03225806451613,2,0.8064516129032258,65,26.209677419354836,9,3.6290322580645165,8,3.225806451612903
25081,"Espluga Calba, L'",11316,"espluga calba, l'","Espluga Calba, l'",270,173,64.07,97,35.93,ERC,JxCat,CUP-G,PSC,18,Garrigues,167,19,57,46,2,22,2,1,5,7,11.377245508982035,34.13173652694611,27.54491017964072,1.1976047904191618,13.17365269461078,1.1976047904191618,0.5988023952095809,2.9940119760479043,4.191616766467066,250812,329,168,161,Lleida,18,Garrigues,"Espluga Calba, l'",395,298,124,41.61073825503356,218,73.15436241610739,252,84.56375838926175,46,3,0,249,20,8.032128514056225,10,4.016064257028113,102,40.963855421686745,12,4.819277108433735,72,28.915662650602407,20,8.032128514056225,13,5.220883534136546
25082,Espot,17881,espot,Espot,301,197,65.45,104,34.55,ERC,JxCat,PSC,PDeCAT,26,Pallars Sobirà,186,19,71,52,3,6,3,2,4,15,10.21505376344086,38.17204301075269,27.956989247311824,1.6129032258064515,3.225806451612903,1.6129032258064515,1.0752688172043012,2.1505376344086025,8.064516129032258,250827,366,197,169,Lleida,26,Pallars Sobirà,Espot,357,286,79,27.62237762237762,152,53.14685314685315,226,79.02097902097903,60,0,1,226,12,5.3097345132743365,3,1.3274336283185841,94,41.5929203539823,7,3.0973451327433628,82,36.283185840707965,6,2.6548672566371683,18,7.964601769911504
25085,Estaràs,16514,estaràs,Estaràs,143,100,69.93,43,30.07,JxCat,ERC,PSC,VOX,32,Segarra,100,7,22,43,7,6,3,1,4,5,7.000000000000001,22,43,7.000000000000001,6,3,1,4,5,250851,156,79,77,Lleida,32,Segarra,Estaràs,176,140,56,40,100,71.42857142857143,125,89.28571428571429,15,0,0,125,23,18.4,9,7.199999999999999,48,38.4,0,0,30,24,10,8,5,4
25086,Esterri d'Àneu,16967,esterri d'àneu,Esterri d'Àneu,554,391,70.58,163,29.42,JxCat,ERC,CUP-G,PSC,26,Pallars Sobirà,377,30,105,144,1,50,13,5,0,17,7.957559681697612,27.851458885941643,38.196286472148536,0.2652519893899204,13.262599469496022,3.4482758620689653,1.3262599469496021,0,4.509283819628647,250864,804,382,422,Lleida,26,Pallars Sobirà,Esterri d'Àneu,866,513,175,34.1130604288499,302,58.86939571150097,427,83.23586744639377,86,3,0,424,20,4.716981132075472,7,1.650943396226415,152,35.84905660377358,12,2.8301886792452833,167,39.386792452830186,42,9.90566037735849,22,5.188679245283019
25087,Esterri de Cardós,.,esterri de cardós,Esterri de Cardós,53,39,73.58,14,26.42,JxCat,ERC,CUP-G,PSC,26,Pallars Sobirà,39,5,5,21,0,5,1,0,0,1,12.82051282051282,12.82051282051282,53.84615384615385,0,12.82051282051282,2.564102564102564,0,0,2.564102564102564,250870,64,34,30,Lleida,26,Pallars Sobirà,Esterri de Cardós,72,55,16,29.09090909090909,29,52.72727272727272,50,90.9090909090909,5,0,2,50,1,2,0,0,19,38,0,0,21,42,5,10,2,4
25088,Estamariu,12536,estamariu,Estamariu,97,61,62.89,36,37.11,JxCat,ERC,PDeCAT,PSC,4,Alt Urgell,61,3,11,34,0,3,1,1,0,7,4.918032786885246,18.0327868852459,55.73770491803278,0,4.918032786885246,1.639344262295082,1.639344262295082,0,11.475409836065573,250886,125,72,53,Lleida,4,Alt Urgell,Estamariu,119,97,28,28.865979381443296,67,69.0721649484536,84,86.5979381443299,13,0,1,84,5,5.952380952380952,2,2.380952380952381,55,65.47619047619048,1,1.1904761904761905,17,20.238095238095237,1,1.1904761904761905,2,2.380952380952381
25089,Farrera,13809,farrera,Farrera,91,58,63.74,33,36.26,CUP-G,JxCat,ERC,ECP-PEC,26,Pallars Sobirà,58,3,14,15,0,20,3,0,0,3,5.172413793103448,24.137931034482758,25.862068965517242,0,34.48275862068966,5.172413793103448,0,0,5.172413793103448,250899,108,63,45,Lleida,26,Pallars Sobirà,Farrera,125,100,21,21,35,35,84,84,16,0,0,84,3,3.571428571428571,1,1.1904761904761905,27,32.142857142857146,3,3.571428571428571,28,33.33333333333333,20,23.809523809523807,2,2.380952380952381
25092,"Floresta, La",18086,"floresta, la","Floresta, la",126,96,76.19,30,23.81,JxCat,ERC,CUP-G,PDeCAT,18,Garrigues,95,5,21,37,3,11,1,2,4,6,5.263157894736842,22.105263157894736,38.94736842105263,3.1578947368421053,11.578947368421053,1.0526315789473684,2.1052631578947367,4.2105263157894735,6.315789473684211,250925,140,76,64,Lleida,18,Garrigues,"Floresta, la",162,132,35,26.515151515151516,89,67.42424242424242,108,81.81818181818183,24,3,0,105,2,1.9047619047619049,3,2.857142857142857,44,41.904761904761905,1,0.9523809523809524,37,35.23809523809524,12,11.428571428571429,3,2.857142857142857
25093,Fondarella,15363,fondarella,Fondarella,610,381,62.46,229,37.54,JxCat,ERC,PSC,VOX,27,Pla d'Urgell,364,46,79,134,23,21,4,13,5,20,12.637362637362637,21.703296703296704,36.81318681318682,6.318681318681318,5.769230769230769,1.098901098901099,3.571428571428571,1.3736263736263736,5.4945054945054945,250931,776,388,388,Lleida,27,Pla d'Urgell,Fondarella,838,646,220,34.05572755417957,461,71.36222910216719,539,83.43653250773994,107,5,1,534,83,15.543071161048688,11,2.0599250936329585,252,47.19101123595505,12,2.247191011235955,133,24.9063670411985,14,2.6217228464419478,27,5.056179775280898
25094,Foradada,16052,foradada,Foradada,130,87,66.92,43,33.08,JxCat,ERC,CUP-G,PSC,23,Noguera,86,6,16,41,1,12,0,1,5,2,6.976744186046512,18.6046511627907,47.674418604651166,1.1627906976744187,13.953488372093023,0,1.1627906976744187,5.813953488372093,2.3255813953488373,250946,203,132,71,Lleida,23,Noguera,Foradada,182,141,59,41.843971631205676,97,68.79432624113475,123,87.2340425531915,18,0,0,123,11,8.94308943089431,6,4.878048780487805,72,58.536585365853654,1,0.8130081300813009,26,21.138211382113823,4,3.2520325203252036,3,2.4390243902439024
25096,"Fuliola, La",11877,"fuliola, la","Fuliola, la",866,472,54.5,394,45.5,JxCat,ERC,PSC,CUP-G,38,Urgell,463,42,157,176,9,38,2,5,13,13,9.071274298056156,33.909287257019436,38.01295896328294,1.9438444924406046,8.207343412526997,0.4319654427645789,1.079913606911447,2.8077753779697625,2.8077753779697625,250962,1250,620,630,Lleida,38,Urgell,"Fuliola, la",1294,888,343,38.626126126126124,643,72.40990990990991,729,82.0945945945946,159,3,6,726,62,8.539944903581267,31,4.2699724517906334,295,40.633608815426996,19,2.6170798898071626,224,30.853994490358126,51,7.024793388429752,36,4.958677685950414
